date,close,open,high,low,volume,NASDAQ,NYSE,SP500,FTSE100,NIKKEI225,BSE,RUSSELL2000,HENG SENG,SSE,Oil,gold,VIX,Dollar,AMAZON,Google,microsoft,Sentiment
2015-04-09,82.17,82.5,82.8,81.71,15930000.0,4974.6,11065.4,2091.18,7015.36,19937.72,28885.21,1259.85,26944.39,3957.53,50.79,67.67,13.09,99.16,383.54,548.02,41.48,
2015-04-10,82.04,82.21,82.61,81.91,12530000.0,4996.0,11112.7,2102.06,7089.77,19907.63,28879.38,1265.05,27272.39,4034.31,51.64,69.27,12.58,99.34,382.65,548.54,41.72,
2015-04-13,83.01,81.93,83.94,81.92,26880000.0,4988.3,11056.8,2092.43,7064.3,19905.46,29044.44,1265.05,28016.34,4121.71,51.91,68.3,13.94,99.49,382.36,548.64,41.76,
2015-04-14,83.52,83.17,83.69,82.44,19630000.0,4977.3,11108.1,2095.84,7075.26,19908.68,,1265.45,27561.49,4135.57,53.29,69.11,13.67,98.73,385.11,539.78,41.65,
2015-04-15,82.7,83.55,83.66,82.27,22390000.0,5011.0,11171.1,2106.63,7096.78,19869.76,28799.69,1275.25,27618.82,4084.16,56.39,71.83,12.84,98.32,383.45,541.04,42.26,
2015-04-16,82.31,82.47,83.07,82.15,13770000.0,5007.8,11169.8,2104.99,7060.45,19885.77,28666.04,1272.75,27739.71,4194.82,56.71,70.9,12.6,97.42,386.04,543.52,42.16,
2015-04-17,80.78,81.48,82.11,80.37,24210000.0,4931.8,11058.5,2081.18,6994.63,19652.88,28442.1,1254.05,27653.12,4287.3,55.74,70.95,13.89,97.52,375.56,532.74,41.62,
2015-04-20,83.09,81.54,83.15,81.24,28800000.0,4994.6,11116.6,2100.4,7052.13,19634.49,27886.21,1265.35,27094.93,4217.08,56.38,71.2,13.3,97.94,389.51,544.53,42.91,
2015-04-21,83.62,84.0,84.49,83.54,27170000.0,5014.1,11100.4,2097.29,7062.93,19909.09,27676.04,1263.15,27850.49,4293.62,55.26,71.22,13.25,98.0,391.18,542.92,42.63,
2015-04-22,84.63,84.32,84.74,83.65,45550000.0,5035.2,11144.5,2107.96,7028.24,20133.9,27890.13,1264.85,27933.85,4398.49,56.16,69.38,12.71,97.93,389.8,549.18,42.98,-0.30831753214200336
2015-04-23,82.41,84.1,85.59,82.41,73730000.0,5056.1,11191.5,2112.93,7053.67,20187.65,27735.02,1270.35,27827.7,4414.51,57.74,70.63,12.48,97.28,389.99,557.46,43.34,0.3075357675552368
2015-04-24,81.53,82.77,82.94,81.48,29660000.0,5092.1,11192.9,2117.69,7070.7,20020.04,27437.94,1267.05,28060.98,4393.69,57.15,69.95,12.29,96.92,445.1,573.66,47.87,
2015-04-27,81.91,81.87,82.93,81.63,25450000.0,5060.3,11167.3,2108.92,7103.98,19983.32,27176.99,1252.85,28433.59,4527.4,56.99,71.68,13.12,96.77,438.56,566.12,48.03,0.21921443939208984
2015-04-28,80.68,81.83,81.9,80.23,23780000.0,5055.4,11203.1,2114.76,7030.53,20058.95,27396.38,1260.05,28442.75,4476.21,57.06,74.12,12.41,96.09,429.31,564.37,49.16,-0.8541183471679688
2015-04-29,80.47,80.01,81.39,79.52,26430000.0,5023.6,11154.1,2106.85,6946.28,,27225.93,1245.15,28400.34,4476.62,58.58,74.71,13.39,95.21,429.37,561.39,49.06,
2015-04-30,78.77,80.01,80.96,78.32,29000000.0,4941.4,11049.7,2085.51,6960.63,19520.01,27011.31,1220.15,28133.0,4441.66,59.63,72.87,14.55,94.6,421.78,548.77,48.64,
2015-05-01,78.99,79.24,79.76,78.11,24140000.0,5005.4,11140.4,2108.29,6985.95,19531.63,,1227.25,,,59.15,73.19,12.7,95.3,422.87,551.16,48.66,-0.09292751550674437
2015-05-04,78.81,79.33,79.69,78.63,14690000.0,5016.9,11173.3,2114.49,,,27490.59,1229.75,28123.82,4480.46,58.93,73.45,12.85,95.48,423.04,552.84,48.24,
2015-05-05,77.56,78.55,78.8,77.22,22310000.0,4939.3,11049.3,2089.46,6927.58,,27440.14,1216.25,27755.54,4298.71,60.4,72.93,14.31,95.08,421.19,543.04,47.6,
2015-05-06,78.1,77.97,78.81,77.05,28660000.0,4919.6,11016.0,2080.15,6933.74,,26717.37,1221.35,27640.91,4229.27,60.93,71.54,15.15,94.09,419.1,535.08,46.28,0.1883680671453476
2015-05-07,78.42,78.0,78.94,77.56,19750000.0,4945.5,11036.4,2088.0,6886.95,19291.99,26599.11,1225.75,27289.97,4112.21,58.94,71.79,15.13,94.64,426.88,542.04,46.7,
2015-05-08,78.51,79.1,79.23,78.03,19940000.0,5003.5,11196.5,2116.1,7046.82,19379.19,27105.39,1233.15,27577.34,4205.92,59.39,72.47,12.86,94.79,433.69,548.95,47.75,
2015-05-11,78.01,78.48,79.03,77.93,18870000.0,4993.6,11140.7,2105.33,7029.85,19620.91,27507.3,1235.45,27718.2,4333.58,59.25,72.78,13.85,95.01,432.85,545.78,47.37,-0.487832099199295
2015-05-12,77.46,77.87,77.89,76.79,21290000.0,4976.2,11113.2,2099.12,6933.8,19624.84,26877.48,1233.95,27407.18,4401.22,60.75,73.53,13.86,94.53,431.02,538.73,47.35,0.10127081349492073
2015-05-13,78.44,77.72,78.53,77.65,21510000.0,4981.7,11117.0,2098.48,6949.63,19764.72,27251.1,1231.95,27249.28,4375.76,60.5,75.24,13.76,93.62,426.87,539.49,47.62,
2015-05-14,81.37,78.94,81.84,78.67,49440000.0,5050.8,11207.3,2121.1,6973.04,19570.24,27206.06,1245.15,27286.55,4378.31,59.88,75.36,12.74,93.46,432.28,549.2,48.72,0.8042171597480774
2015-05-15,80.42,81.41,81.52,80.18,27070000.0,5048.3,11228.3,2122.73,6960.49,19732.92,27324.0,1243.35,27822.28,4308.69,59.69,75.12,12.38,93.14,426.0,546.49,48.3,
2015-05-18,80.88,80.33,81.38,80.23,21610000.0,5078.4,11227.9,2129.2,6968.87,19890.27,27687.3,1258.85,27591.25,4283.49,59.43,74.87,12.73,94.22,425.24,546.67,48.01,-0.007214508950710297
2015-05-19,80.63,81.25,81.69,80.55,17960000.0,5070.0,11213.2,2127.83,6995.1,20026.38,27645.53,1257.35,27693.54,4417.55,57.26,71.98,12.85,95.27,421.71,549.28,47.58,
2015-05-20,80.55,80.47,81.1,79.46,23060000.0,5071.7,11210.2,2125.85,7007.26,20196.56,27837.21,1259.15,27585.05,4446.29,58.98,72.07,12.88,95.45,423.86,552.51,47.58,
2015-05-21,80.48,80.19,80.92,80.08,13400000.0,5090.8,11239.7,2130.82,7013.47,20202.87,27809.35,1256.15,27523.72,4529.42,60.72,71.85,12.11,95.25,431.63,556.81,47.42,0.020990831777453426
2015-05-22,80.54,80.35,81.31,80.25,19570000.0,5089.4,11197.7,2126.06,7031.72,20264.41,27957.5,1250.35,27992.83,4657.6,59.72,71.25,12.13,96.11,427.63,554.52,46.9,
2015-05-26,79.33,80.43,80.6,79.08,16320000.0,5032.8,11065.3,2104.2,6948.99,20437.48,27531.41,1240.05,28249.86,4910.9,58.03,68.69,14.06,97.3,425.47,547.19,46.59,
2015-05-27,80.55,79.6,80.66,79.43,14160000.0,5106.6,11143.3,2123.48,7033.33,20472.58,27564.66,1255.55,28081.21,4941.71,57.51,68.76,13.27,97.37,431.42,554.25,47.61,0.018726037815213203
2015-05-28,80.14,80.25,81.07,80.0,11980000.0,5098.0,11132.7,2120.79,7040.92,20551.46,27506.71,1254.35,27454.31,4620.27,57.68,69.83,13.31,96.97,426.57,554.18,47.45,
2015-05-29,79.19,79.95,80.07,78.88,16129999.999999998,5070.0,11056.3,2107.39,6984.43,20563.15,27828.44,1247.25,27424.19,4611.74,60.3,69.7,13.84,96.91,429.23,545.32,46.86,
2015-06-01,80.29,79.3,80.38,78.66,18120000.0,5082.9,11061.7,2111.73,6953.58,20569.87,27848.99,1251.05,27597.16,4828.74,60.2,69.29,13.97,97.39,430.92,549.21,47.23,
2015-06-02,80.44,79.76,81.35,79.56,18920000.0,5076.5,11080.9,2109.6,6928.27,20543.19,27188.38,1250.15,27466.72,4910.53,61.26,70.53,14.24,95.83,430.99,553.95,46.92,0.11801546812057495
2015-06-03,82.44,81.35,82.53,81.25,31770000.0,5099.2,11107.9,2114.07,6950.46,20473.51,26837.2,1264.85,27657.47,4909.98,59.64,69.25,13.66,95.47,436.59,555.29,46.85,
2015-06-04,82.05,82.14,82.95,81.51,20860000.0,5059.1,11000.4,2095.84,6859.24,20488.19,26813.42,1251.15,27551.89,4947.1,58.0,68.63,14.71,95.46,430.78,551.69,46.36,0.5404826402664185
2015-06-05,82.14,81.87,82.46,81.51,16140000.0,5068.5,10979.3,2092.83,6804.6,20460.9,26768.49,1261.45,27260.16,5023.1,59.13,67.72,14.21,96.31,426.95,549.53,46.14,
2015-06-08,80.67,81.82,82.0,80.13,16920000.0,5021.6,10917.8,2079.28,6790.04,20457.19,26523.09,1253.55,27316.28,5131.88,58.14,68.13,15.29,95.3,423.5,543.48,45.73,
2015-06-09,80.67,80.6,81.19,79.32,16500000.0,5013.9,10915.6,2080.15,6753.8,20096.3,26481.25,1251.95,26989.52,5113.53,60.14,67.56,14.47,95.17,425.48,542.16,45.65,
2015-06-10,82.16,80.83,82.6,80.81,21530000.0,5076.7,11058.0,2105.2,6830.27,20046.36,26840.5,1266.95,26687.64,5106.04,61.43,68.47,13.22,94.65,430.77,552.6,46.61,-0.025585962459445
2015-06-11,81.83,82.31,82.9,81.36,18660000.0,5082.5,11080.5,2108.86,6846.74,20382.97,26370.98,1268.35,26907.85,5121.59,60.77,67.13,12.85,94.98,432.97,550.04,46.44,0.07298587262630463
2015-06-12,81.53,81.37,82.09,81.2,11420000.0,5051.1,11009.9,2094.11,6784.92,20407.08,26425.3,1265.35,27280.54,5166.35,59.96,66.55,13.78,94.97,429.92,547.47,45.97,
2015-06-15,80.71,80.55,80.93,80.07,18810000.0,5030.0,10949.5,2084.43,6710.52,20387.79,26586.55,1260.85,26861.81,5062.99,59.52,66.95,15.39,94.81,423.67,543.0,45.48,0.8767485618591309
2015-06-16,81.06,80.82,81.51,80.45,13690000.0,5055.5,10997.7,2096.29,6710.1,20257.94,26686.51,1270.05,26566.7,4887.43,59.97,65.99,14.81,95.0,427.26,544.87,45.83,
2015-06-17,81.79,81.76,82.22,81.34,18350000.0,5064.9,11013.7,2100.44,6680.55,20219.27,26832.66,1267.65,26753.79,4967.9,59.92,67.45,14.5,94.3,427.81,546.6,45.97,
2015-06-18,82.91,81.64,83.19,81.57,26780000.0,5133.0,11100.5,2121.24,6707.88,19990.82,27115.83,1284.35,26694.66,4785.36,60.45,68.37,13.19,94.04,439.39,556.18,46.72,
2015-06-19,82.51,82.83,82.98,82.12,23350000.0,5117.0,11039.0,2109.99,6710.45,20174.24,27316.17,1284.05,26760.53,4478.36,59.61,66.65,13.96,94.08,434.92,557.52,46.1,
2015-06-22,84.74,83.41,84.97,83.31,29380000.0,5154.0,11129.6,2122.85,6825.67,20428.19,27730.21,1292.35,27080.85,,59.68,65.6,12.74,94.33,436.29,559.68,46.23,-0.2633281946182251
2015-06-23,87.88,84.96,87.97,84.76,50670000.0,5160.1,11149.4,2124.2,6834.87,20809.42,27804.37,1296.05,27333.46,4576.49,61.01,65.74,12.11,95.43,445.99,563.39,45.91,-0.3931344449520111
2015-06-24,88.86,87.66,89.25,87.45,41370000.0,5122.4,11066.1,2108.58,6844.8,20868.03,27729.67,1285.15,27404.97,4690.15,60.27,65.85,13.26,95.26,440.84,558.57,45.63,0.0015596728771924973
2015-06-25,87.98,89.26,89.4,87.83,27300000.0,5112.2,11035.7,2102.31,6807.82,20771.4,27895.97,1285.15,27145.75,4527.78,59.7,65.1,14.01,95.19,440.1,557.95,45.65,0.1324540227651596
2015-06-26,88.01,88.12,88.34,86.83,38210000.0,5080.5,11040.3,2101.49,6753.7,20706.15,27811.84,1282.95,26663.87,4192.87,59.63,64.68,14.02,95.47,438.1,553.06,45.26,
2015-06-29,85.8,86.61,87.5,85.73,35960000.0,4958.5,10790.3,2057.64,6620.48,20109.95,27645.15,1248.05,25966.98,4053.03,58.33,63.91,18.85,94.79,429.86,541.25,44.37,
2015-06-30,85.77,86.6,86.7,85.57,23230000.0,4986.9,10805.2,2063.11,6520.98,20235.73,27780.83,1253.85,26250.03,4277.22,59.47,63.14,18.23,95.48,434.09,540.04,44.15,
2015-07-01,86.91,86.77,87.95,86.49,25260000.0,5013.1,10859.0,2077.42,6608.59,20329.32,28020.87,1255.85,,4053.7,56.96,61.37,16.09,96.31,437.39,543.3,44.45,-0.0040161367505788794
2015-07-02,87.28,87.4,87.44,86.34,16910000.0,5009.2,10864.8,2076.78,6630.47,20522.5,27945.8,1247.95,26282.32,3912.77,56.93,62.65,16.79,96.11,437.71,547.34,44.4,
2015-07-06,87.55,86.49,88.18,86.39,24640000.0,4991.9,10782.7,2068.76,6535.68,20112.12,28208.76,1248.25,25236.28,3775.91,52.53,63.5,17.01,96.3,436.04,545.62,44.39,
2015-07-07,87.22,87.8,87.85,85.23,33060000.000000004,4997.5,10829.3,2081.34,6432.21,20376.59,28171.69,1248.65,24975.31,3727.12,52.33,60.41,16.09,96.86,436.72,550.03,44.3,0.053110912442207336
2015-07-08,85.65,86.29,86.75,85.44,24400000.0,4909.8,10636.8,2046.68,6490.7,19737.64,27687.72,1229.55,23516.56,3507.19,51.65,59.95,19.66,96.29,429.7,541.7,44.24,0.04169696941971779
2015-07-09,85.88,86.73,87.6,85.65,23310000.0,4922.4,10689.5,2051.31,6581.63,19855.5,27573.66,1231.95,24392.79,3709.33,52.78,59.69,19.97,96.61,434.39,544.65,44.52,
2015-07-10,87.95,87.35,88.22,86.77,23250000.0,4997.7,10853.9,2076.62,6673.38,19779.83,27661.4,1248.85,24901.28,3877.8,52.74,59.01,16.83,96.03,443.51,556.11,44.61,
2015-07-13,90.1,88.66,90.22,88.42,29980000.0,5071.5,10944.8,2099.6,6737.95,20089.77,27961.19,1264.75,25224.01,3970.39,52.2,59.48,13.9,96.86,455.57,571.73,45.54,
2015-07-14,89.68,90.46,90.8,89.65,26630000.0,5104.9,10993.3,2108.95,6753.75,20385.33,27932.9,1272.55,25120.91,3924.49,53.04,59.0,13.37,96.64,465.57,584.18,45.62,
2015-07-15,89.76,90.0,90.99,89.42,30890000.0,5098.9,10958.8,2107.4,6753.75,20463.33,28198.29,1266.95,25055.76,3805.7,51.41,57.35,13.23,97.17,461.19,583.96,45.76,-0.9177500009536744
2015-07-16,90.85,90.28,90.86,89.77,21800000.0,5163.2,11024.9,2124.29,6796.45,20600.12,28446.12,1272.55,25162.78,3823.18,50.91,56.9,12.11,97.67,475.48,601.78,46.66,0.08447946608066559
2015-07-17,94.97,92.55,95.39,92.54,54000000.0,5210.1,10987.2,2126.64,6775.08,20650.92,28463.31,1266.35,25415.27,3957.35,50.89,54.2,11.95,97.86,483.01,699.62,46.62,0.6886837482452393
2015-07-20,97.91,95.85,98.6,95.36,54860000.0,5218.9,10969.5,2128.28,6788.69,,28420.12,1261.65,25404.81,3992.11,50.15,48.63,12.25,98.03,488.1,692.84,46.92,
2015-07-21,98.39,98.95,99.24,97.14,39450000.0,5208.1,10919.0,2119.21,6769.07,20841.97,28182.14,1255.15,25536.43,4017.67,50.36,50.01,12.22,97.33,488.0,695.35,47.28,
2015-07-22,97.04,96.74,97.58,95.92,28300000.0,5171.8,10899.9,2114.15,6667.34,20593.67,28504.93,1259.05,25282.62,4026.05,49.19,49.65,12.12,97.6,488.27,695.1,45.54,0.08851216733455658
2015-07-23,95.44,96.96,97.45,94.81,29420000.0,5146.4,10840.7,2102.15,6655.01,20683.95,28370.84,1245.05,25398.85,4123.92,48.45,47.29,12.64,97.11,482.18,674.73,46.11,
2015-07-24,96.95,97.35,97.76,95.88,33439999.999999996,5088.6,10722.0,2079.65,6579.81,20544.53,28112.31,1227.05,25128.51,4070.91,48.14,48.52,13.74,97.24,529.42,654.77,45.94,
2015-07-27,94.17,96.58,96.61,93.83,38590000.0,5039.8,10656.6,2067.64,6505.13,20350.1,27561.38,1215.05,24351.96,3725.56,47.39,46.66,15.6,96.5,531.41,658.27,45.35,
2015-07-28,95.29,94.84,95.56,93.31,35240000.0,5089.2,10790.2,2093.25,6555.28,20328.89,27459.23,1225.35,24503.94,3663.0,47.98,47.47,13.44,96.77,526.03,659.66,45.34,
2015-07-29,96.99,96.32,97.28,94.74,64650000.00000001,5111.7,10883.9,2108.57,6631.0,20302.91,27563.43,1227.75,24619.45,3789.17,48.79,48.37,12.5,96.98,529.0,661.43,46.29,-0.21601640805602074
2015-07-30,95.21,94.91,95.81,91.8,86210000.0,5128.8,10881.8,2108.63,6668.87,20522.83,27705.35,1232.35,24497.98,3705.77,48.52,46.64,12.13,97.56,536.76,664.56,46.88,
2015-07-31,94.01,94.95,96.33,93.95,46510000.0,5128.3,10882.3,2103.84,6696.28,20585.24,28114.56,1239.45,24636.28,3663.73,47.12,47.57,12.12,97.34,536.15,657.5,46.7,-0.012711716815829277
2015-08-03,94.14,93.53,95.08,92.8,29340000.0,5115.4,10841.3,2098.04,6688.62,20548.11,28187.06,1233.25,24411.42,3622.91,45.17,45.54,12.56,97.49,535.03,664.72,46.81,
2015-08-04,94.06,93.79,94.73,93.33,20140000.0,5105.5,10824.7,2093.32,6686.57,20520.36,28071.93,1228.75,24406.12,3756.54,45.74,45.67,13.0,97.93,531.9,661.28,47.54,
2015-08-05,96.44,95.25,97.09,95.18,29810000.0,5139.9,10847.8,2099.84,6752.41,20614.06,28223.08,1231.95,24514.16,3694.57,45.15,44.51,12.51,97.96,537.01,673.29,47.58,
2015-08-06,95.12,97.18,98.74,94.42,42270000.0,5056.4,10799.4,2083.56,6747.09,20664.44,28298.13,1214.05,24375.28,3661.54,44.66,45.86,13.77,97.83,529.46,670.15,46.62,0.060535084456205375
2015-08-07,94.3,95.38,95.4,93.61,23200000.0,5043.5,10763.2,2077.57,6718.49,20724.56,28236.39,1208.05,24552.47,3744.2,43.87,45.7,13.39,97.56,522.62,664.39,46.74,
2015-08-10,94.15,95.68,95.9,93.63,21620000.0,5101.8,10906.0,2104.18,6736.22,20808.69,28101.72,1221.55,24521.12,3928.42,44.96,49.24,12.23,97.16,524.0,663.14,47.33,
2015-08-11,93.62,93.73,94.76,92.9,22490000.0,5036.8,10802.1,2084.07,6664.54,20720.75,27866.09,1214.55,24498.21,3927.91,43.08,49.47,13.71,97.29,527.46,690.3,46.41,0.8727701902389526
2015-08-12,94.19,92.7,94.44,91.19,27120000.0,5044.4,10779.5,2086.05,6571.19,20392.77,27512.26,1208.35,23916.02,3886.32,43.3,52.86,13.61,96.26,525.91,691.47,46.74,
2015-08-13,93.43,94.05,94.73,93.35,17450000.0,5033.6,10745.3,2083.39,6568.33,20595.55,27549.53,1204.05,24018.8,3954.56,42.23,50.09,13.49,96.44,529.66,686.51,46.73,
2015-08-14,94.42,93.54,94.72,93.21,15930000.0,5048.2,10782.2,2091.54,6550.74,20519.45,28067.31,1212.05,23991.03,3965.33,42.5,49.71,12.83,96.52,531.52,689.37,47.0,
2015-08-17,93.93,94.42,94.46,93.39,18310000.0,5091.7,10818.6,2102.44,6550.3,20620.26,27878.27,1224.75,23814.65,3993.67,41.87,51.56,13.02,96.81,535.22,694.11,47.32,
2015-08-18,95.17,94.08,95.85,94.04,22280000.0,5059.4,10792.8,2096.92,6526.29,20554.47,27831.54,1215.55,23474.97,3748.16,42.62,50.56,13.79,97.04,535.02,688.73,47.27,
2015-08-19,95.31,94.63,96.1,94.16,23250000.0,5019.0,10687.0,2079.61,6403.45,20222.63,27931.64,1200.55,23167.85,3794.11,40.8,51.96,15.25,96.36,532.92,694.04,46.61,
2015-08-20,90.56,93.54,94.77,90.46,44600000.0,4877.5,10475.8,2035.73,6367.89,20033.52,27607.82,1169.25,22757.47,3664.29,41.14,53.75,19.14,95.98,515.78,679.48,45.66,
2015-08-21,86.06,87.52,89.18,85.61,62780000.0,4706.0,10195.7,1970.89,6187.65,19435.83,27366.07,1158.35,22409.62,3507.74,40.45,52.17,28.03,95.01,494.47,644.03,43.07,
2015-08-24,82.09,77.03,87.14,72.0,83710000.0,4526.3,9789.9,1893.21,5898.87,18540.68,25741.56,1102.55,21251.57,3209.91,38.24,48.09,40.74,93.33,463.37,618.11,41.68,-0.6592220664024353
2015-08-25,83.0,86.95,87.67,83.0,52020000.0,4506.5,9692.4,1867.61,6081.34,17806.7,26032.38,1106.95,21404.96,2964.97,39.31,46.19,36.02,94.53,466.37,612.47,40.47,
2015-08-26,87.19,85.95,87.46,83.26,45120000.0,4697.5,9979.7,1940.51,5979.2,18376.83,25714.66,1132.75,21080.39,2927.29,38.6,43.97,30.32,95.1,500.77,659.74,42.71,0.11315015703439713
2015-08-27,89.73,89.1,90.06,87.19,42430000.0,4812.7,10230.5,1987.66,6192.03,18574.44,26231.19,1155.05,21838.54,3083.59,42.56,46.84,26.1,95.61,518.37,667.96,43.9,-0.07924354076385498
2015-08-28,91.01,89.88,91.48,89.79,33220000.0,4828.3,10242.1,1988.87,6247.94,19136.32,26392.38,1166.65,21612.39,3232.35,45.22,48.82,26.05,96.11,518.01,659.69,43.93,
2015-08-31,89.43,90.6,91.05,88.89,32850000.0,4776.5,10176.5,1972.18,,18890.48,26283.09,1158.95,21670.58,3205.99,49.2,48.43,28.43,95.82,512.89,647.82,43.52,
2015-09-01,87.23,86.85,89.39,86.5,36100000.0,4636.1,9874.7,1913.85,6058.54,18165.69,25696.44,1130.85,21185.43,3166.62,45.41,46.81,31.4,95.45,496.54,629.56,41.82,
2015-09-02,89.89,88.81,89.89,87.63,27190000.0,4750.0,10013.4,1948.86,6083.31,18095.4,25453.56,1148.15,20934.94,3160.17,46.25,46.23,26.09,95.83,510.55,644.91,43.36,
2015-09-03,88.15,89.76,89.82,87.73,27050000.0,4733.5,10049.3,1951.13,6194.1,18182.39,25764.78,1145.35,,,46.75,45.62,25.61,96.41,504.72,637.05,43.5,0.8363526463508606
2015-09-04,88.26,87.2,88.39,86.7,27330000.0,4683.9,9871.9,1921.22,6042.92,17792.16,25201.9,1136.65,20840.61,,46.05,45.33,27.8,96.23,499.0,628.96,42.61,-0.5779198408126831
2015-09-08,89.53,89.69,90.24,88.83,27010000.0,4811.9,10109.7,1969.41,6146.1,17427.08,25317.87,1161.05,21259.04,3170.45,45.94,45.77,24.9,95.98,517.54,643.88,43.89,
2015-09-09,90.44,90.78,91.98,90.17,32549999.999999996,4756.5,9988.9,1942.04,6229.01,18770.51,25719.58,1147.65,22131.31,3243.09,44.15,44.48,26.23,96.01,516.89,643.41,43.07,0.07600799202919006
2015-09-10,91.98,90.07,92.06,89.63,26440000.0,4796.3,10019.4,1952.29,6155.81,18299.62,25622.17,1154.15,21562.5,3197.89,45.92,44.44,24.37,95.46,522.24,651.08,43.29,
2015-09-11,92.05,91.68,92.08,91.13,21190000.0,4822.3,10040.2,1961.05,6117.76,18264.22,25610.21,1160.65,21504.37,3200.23,44.63,45.03,23.2,95.19,529.44,655.3,43.48,
2015-09-14,92.31,92.31,92.62,91.6,20130000.0,4805.8,9988.6,1953.03,6084.59,17965.7,25856.7,1153.25,21561.9,3114.8,44.0,44.27,24.25,95.25,521.38,652.47,43.04,
2015-09-15,92.9,92.37,93.25,91.79,18860000.0,4860.5,10105.9,1978.09,6137.6,18026.48,25705.93,1166.45,21455.23,3005.17,44.59,44.27,22.54,95.61,522.37,665.07,43.98,0.0412178561091423
2015-09-16,93.45,92.9,93.6,92.63,16320000.0,4889.2,10236.7,1995.31,6229.21,18171.6,25963.97,1174.85,21966.66,3152.26,47.15,47.31,21.35,95.42,527.39,665.52,44.3,
2015-09-17,94.34,93.37,95.51,92.9,27840000.0,4894.0,10215.5,1990.2,6186.99,18432.27,,1175.45,21854.63,3086.06,46.9,48.47,21.14,94.55,538.87,671.67,44.25,
2015-09-18,94.4,93.2,95.19,93.05,62300000.0,4827.2,10031.6,1958.03,6104.11,18070.21,26218.91,1166.35,21920.83,3097.92,44.68,48.67,22.28,94.86,540.26,660.92,43.48,0.21157556772232056
2015-09-21,95.55,94.62,96.49,94.52,28790000.0,4829.0,10066.1,1966.97,6108.71,,26192.98,1163.35,21756.93,3156.54,46.68,47.44,20.14,95.89,548.39,666.98,44.11,
2015-09-22,92.96,93.77,94.68,91.92,36890000.0,4756.7,9912.6,1942.74,5935.84,,25651.84,1145.65,21796.58,3185.62,45.83,45.23,22.44,96.28,538.4,653.2,43.9,
2015-09-23,93.97,93.4,94.32,92.8,21700000.0,4752.7,9867.9,1938.76,6032.24,,25822.99,1139.35,21302.91,3115.89,44.48,44.61,22.13,96.07,536.07,653.29,43.87,-0.3763321042060852
2015-09-24,94.41,93.06,94.77,92.24,29110000.0,4734.5,9837.8,1932.24,5961.49,17571.83,25863.5,1136.45,21095.98,3142.69,44.91,47.89,23.47,96.69,533.75,654.91,43.91,0.08283421397209167
2015-09-25,92.77,95.79,95.85,92.06,28960000.0,4686.5,9857.3,1931.34,6109.01,17880.51,,1122.35,21186.32,3092.35,45.7,47.27,23.62,96.27,524.25,640.15,43.94,0.04026814550161362
2015-09-28,89.21,92.08,92.29,88.18,41200000.0,4544.0,9601.4,1881.77,5958.86,17645.11,25616.84,1089.75,,3100.76,44.43,44.63,27.63,96.03,504.06,624.25,43.29,0.2326827198266983
2015-09-29,86.67,89.1,90.06,85.72,42280000.0,4517.3,9622.1,1884.09,5909.24,16930.84,25778.66,1085.55,20556.6,3038.14,45.23,44.84,26.83,95.86,496.07,622.61,43.44,
2015-09-30,89.9,88.44,90.02,88.01,36170000.0,4620.2,9799.7,1920.03,6061.61,17388.15,26154.83,1099.85,20846.3,3052.78,45.09,46.25,24.5,96.35,511.89,638.37,44.26,
2015-10-01,90.95,90.05,90.95,88.36,29280000.0,4627.1,9821.0,1923.82,6072.47,17722.42,26220.95,1099.35,,,44.74,45.2,22.55,96.19,520.72,642.0,44.61,
2015-10-02,92.07,88.9,92.2,88.37,37880000.0,4707.8,9973.6,1951.36,6129.98,17725.13,,1115.25,21506.09,,45.54,49.02,20.94,95.83,532.54,656.99,45.57,
2015-10-05,94.01,92.94,94.27,92.66,27290000.0,4781.3,10167.9,1987.05,6298.92,18005.49,26785.55,1141.85,21854.5,,46.26,51.28,19.54,96.11,543.68,671.68,46.63,
2015-10-06,92.8,94.08,94.17,92.34,22490000.0,4748.4,10156.4,1979.92,6326.16,18186.1,26932.88,1133.25,21831.62,,48.53,53.38,19.4,95.45,537.48,671.64,46.75,-0.014776416122913359
2015-10-07,92.4,93.11,93.66,91.37,24130000.0,4791.1,10258.5,1995.83,6336.35,18322.98,27035.85,1153.55,22515.76,,47.81,53.98,18.4,95.5,541.94,670.0,46.8,
2015-10-08,92.47,91.89,93.22,90.47,27290000.0,4810.8,10361.0,2013.43,6374.82,18141.17,26845.81,1164.65,22354.91,3143.36,49.43,53.65,17.42,95.32,533.16,667.0,47.45,-0.024409160017967224
2015-10-09,93.24,92.9,93.74,92.24,20010000.0,4830.5,10361.3,2014.89,6416.16,18438.67,27079.51,1165.35,22458.8,3183.15,49.63,56.04,17.08,94.81,539.8,671.24,47.11,0.8958891034126282
2015-10-12,94.26,93.32,94.6,92.67,18450000.0,4838.6,10356.5,2017.46,6371.18,,26904.11,1164.85,22730.93,3287.66,47.1,53.95,16.17,94.84,550.19,676.43,47.0,-0.9295210838317872
2015-10-13,94.12,93.66,95.37,93.55,19480000.0,4796.6,10262.9,2003.69,6342.28,18234.74,26846.53,1146.95,22600.46,3293.23,46.66,54.06,17.67,94.76,548.9,683.17,46.89,
